time,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco
2023-07-10 07:00:00,26.0,20.1,70.0,0.0,,190.0,15.0,13.0,1022.0,,4.0
2023-07-10 08:00:00,28.0,19.0,58.0,0.0,,170.0,7.0,16.7,1022.0,,4.0
2023-07-10 09:00:00,28.8,19.7,58.0,0.0,0.0,160.0,5.0,24.0,1021.4,,4.0
2023-07-10 10:00:00,31.0,15.8,40.0,0.0,,240.0,19.0,20.4,1022.0,,4.0
2023-07-10 11:00:00,32.0,15.9,38.0,0.0,,240.0,17.0,22.2,1021.0,,3.0
2023-07-10 12:00:00,32.3,15.8,37.0,0.0,0.0,240.0,15.0,39.0,1020.1,,3.0
2023-07-10 13:00:00,32.0,15.1,36.0,0.0,,230.0,17.0,25.9,1020.0,,3.0
2023-07-10 14:00:00,33.0,15.1,34.0,0.0,,240.0,17.0,25.9,1020.0,,3.0
2023-07-10 15:00:00,33.1,14.7,33.0,0.0,0.0,240.0,21.0,37.0,1019.0,,3.0
2023-07-10 16:00:00,32.0,15.1,36.0,0.0,,300.0,11.0,29.6,1019.0,,3.0
2023-07-10 17:00:00,31.0,15.0,38.0,0.0,,330.0,15.0,27.8,1019.0,,3.0
2023-07-10 18:00:00,29.8,14.4,39.0,0.0,0.0,330.0,13.0,26.0,1018.7,,3.0
2023-07-10 19:00:00,26.0,14.1,48.0,0.0,,10.0,7.0,18.5,1019.0,,3.0
2023-07-10 20:00:00,24.0,14.1,54.0,0.0,,20.0,6.0,14.8,1020.0,,4.0
2023-07-10 21:00:00,21.9,14.5,63.0,0.0,0.0,350.0,4.0,15.0,1019.4,,4.0
2023-07-10 22:00:00,21.0,15.1,69.0,0.0,,305.0,4.0,7.4,1019.0,,4.0
2023-07-10 23:00:00,20.0,15.0,73.0,0.0,,270.0,6.0,9.3,1019.0,,4.0
2023-07-11 00:00:00,19.1,14.1,73.0,0.0,0.0,230.0,4.0,9.0,1018.9,,4.0
2023-07-11 01:00:00,19.0,15.1,78.0,0.0,,308.0,3.7,11.1,1018.0,,4.0
2023-07-11 02:00:00,18.0,14.1,78.0,0.0,,80.0,2.0,11.1,1018.0,,4.0
2023-07-11 03:00:00,17.1,14.6,85.0,0.0,0.0,0.0,0.0,4.0,1017.8,,4.0
2023-07-11 04:00:00,18.0,15.1,83.0,0.0,,260.0,6.0,14.8,1017.0,,3.0
2023-07-11 05:00:00,21.0,16.0,73.0,0.0,,229.0,4.0,13.0,1017.0,,3.0
2023-07-11 06:00:00,22.4,16.0,67.0,0.0,0.0,210.0,4.0,8.0,1016.7,,3.0
2023-07-11 07:00:00,26.0,16.0,54.0,0.0,,170.0,4.0,13.0,1016.0,,3.0
2023-07-11 08:00:00,28.0,15.0,45.0,0.0,,150.0,7.0,16.7,1016.0,,3.0
2023-07-11 09:00:00,29.0,15.2,43.0,0.0,0.0,170.0,9.0,18.0,1015.0,,3.0
2023-07-11 10:00:00,32.0,17.1,41.0,0.0,,190.0,15.0,24.1,1015.0,,3.0
2023-07-11 11:00:00,34.0,16.8,36.0,0.0,,170.0,11.0,24.1,1014.0,,3.0
2023-07-11 12:00:00,34.4,18.5,39.0,0.0,0.0,170.0,13.0,28.0,1012.4,,3.0
2023-07-11 13:00:00,35.0,19.0,39.0,0.0,,180.0,13.0,25.9,1012.0,,3.0
2023-07-11 14:00:00,36.0,18.1,35.0,0.0,,190.0,11.0,25.9,1012.0,,3.0
2023-07-11 15:00:00,35.0,18.1,37.0,0.0,0.0,190.0,15.0,28.0,1010.5,,3.0
2023-07-11 16:00:00,33.0,19.1,44.0,0.0,,30.0,17.0,27.8,1010.0,,3.0
2023-07-11 17:00:00,32.0,17.9,43.0,0.0,,40.0,17.0,24.1,1009.0,,3.0
2023-07-11 18:00:00,30.3,16.7,44.0,0.0,0.0,360.0,13.0,26.0,1007.7,,4.0
2023-07-11 19:00:00,22.0,19.0,83.0,0.2,,50.0,6.0,22.2,1010.0,,4.0
2023-07-11 20:00:00,22.0,19.9,88.0,0.1,,180.0,17.0,25.9,1013.0,,18.0
2023-07-11 21:00:00,21.1,18.1,83.0,2.0,0.0,180.0,15.0,33.0,1013.0,,25.0
2023-07-11 22:00:00,20.0,19.0,94.0,7.6,,210.0,13.0,55.5,1012.0,,18.0
2023-07-11 23:00:00,20.0,19.0,94.0,0.3,,160.0,11.0,44.5,1012.0,,17.0
2023-07-12 00:00:00,20.2,18.9,92.0,0.0,0.0,170.0,11.0,22.0,1012.5,,25.0
2023-07-12 01:00:00,20.0,19.0,94.0,0.0,,180.0,6.0,33.3,1012.0,,25.0
2023-07-12 02:00:00,20.0,19.0,94.0,0.0,,180.0,6.0,29.6,1011.0,,18.0
2023-07-12 03:00:00,19.7,19.0,96.0,0.0,0.0,170.0,9.0,21.0,1011.4,,4.0
2023-07-12 04:00:00,20.0,19.0,94.0,0.0,,170.0,13.0,20.4,1013.0,,4.0
2023-07-12 05:00:00,21.0,18.9,88.0,0.0,,190.0,11.0,18.5,1013.0,,4.0
2023-07-12 06:00:00,21.2,19.8,92.0,0.0,0.0,190.0,13.0,18.0,1013.3,,4.0
2023-07-12 07:00:00,26.0,17.9,61.0,0.0,,180.0,4.0,24.1,1014.0,,4.0
2023-07-12 08:00:00,27.0,16.9,54.0,0.0,,250.0,19.0,25.9,1014.0,,4.0
2023-07-12 09:00:00,27.2,16.5,52.0,0.0,0.0,270.0,18.0,30.0,1013.8,,4.0
2023-07-12 10:00:00,28.0,16.9,51.0,0.0,,260.0,9.0,37.0,1014.0,,4.0
2023-07-12 11:00:00,28.0,16.9,51.0,0.0,,290.0,22.0,35.2,1014.0,,4.0
2023-07-12 12:00:00,29.4,16.9,47.0,0.0,0.0,260.0,26.0,44.0,1013.2,,4.0
2023-07-12 13:00:00,28.0,15.0,45.0,0.0,,260.0,19.0,31.5,1014.0,,4.0
2023-07-12 14:00:00,28.0,13.9,42.0,0.0,,270.0,22.0,31.5,1014.0,,4.0
2023-07-12 15:00:00,27.4,14.8,46.0,0.0,0.0,270.0,22.0,37.0,1013.1,,4.0
2023-07-12 16:00:00,26.0,15.1,51.0,0.0,,280.0,11.0,33.3,1014.0,,4.0
2023-07-12 17:00:00,26.0,15.1,51.0,0.0,,260.0,22.0,31.5,1014.0,,4.0
2023-07-12 18:00:00,24.6,15.0,55.0,0.0,0.0,310.0,11.0,31.0,1013.5,,4.0
2023-07-12 19:00:00,23.0,14.0,57.0,0.0,,300.0,11.0,24.1,1015.0,,4.0
2023-07-12 20:00:00,21.0,13.9,64.0,0.0,,310.0,7.0,20.4,1015.0,,4.0
2023-07-12 21:00:00,20.2,12.7,62.0,0.0,0.0,320.0,9.0,18.0,1015.2,,4.0
2023-07-12 22:00:00,20.0,11.0,56.0,0.0,,280.0,9.0,13.0,1016.0,,4.0
2023-07-12 23:00:00,17.0,11.9,72.0,0.0,,280.0,11.0,13.0,1017.0,,4.0
2023-07-13 00:00:00,17.4,11.9,70.0,0.0,0.0,300.0,13.0,18.0,1017.0,,4.0
2023-07-13 01:00:00,17.0,11.1,68.0,0.0,,270.0,6.0,13.0,1017.0,,4.0
2023-07-13 02:00:00,15.0,12.0,82.0,0.0,,310.0,4.0,13.0,1017.0,,4.0
2023-07-13 03:00:00,13.4,11.5,88.0,0.0,0.0,170.0,5.0,13.0,1017.4,,4.0
2023-07-13 04:00:00,14.0,12.0,88.0,0.0,,240.0,6.0,5.5,1018.0,,4.0
2023-07-13 05:00:00,17.0,12.9,77.0,0.0,,270.0,4.0,7.4,1018.0,,4.0
2023-07-13 06:00:00,18.0,13.3,74.0,0.0,0.0,260.0,4.0,9.0,1018.3,,4.0
2023-07-13 07:00:00,23.0,12.0,50.0,0.0,,252.0,4.0,11.1,1019.0,,4.0
2023-07-13 08:00:00,24.0,9.9,41.0,0.0,,210.0,6.0,13.0,1019.0,,4.0
2023-07-13 09:00:00,24.5,10.4,41.0,0.0,0.0,290.0,5.0,17.0,1018.5,,4.0
2023-07-13 10:00:00,25.0,10.8,41.0,0.0,,350.0,11.0,18.5,1019.0,,4.0
2023-07-13 11:00:00,25.0,10.1,39.0,0.0,,311.0,6.0,20.4,1019.0,,4.0
2023-07-13 12:00:00,26.3,10.5,37.0,0.0,0.0,330.0,13.0,24.0,1018.3,,4.0
2023-07-13 13:00:00,26.0,8.0,32.0,0.0,,320.0,4.0,24.1,1018.0,,4.0
2023-07-13 14:00:00,25.0,10.1,39.0,0.0,,310.0,6.0,25.9,1018.0,,4.0
2023-07-13 15:00:00,26.0,10.6,38.0,0.0,0.0,310.0,21.0,33.0,1018.1,,4.0
2023-07-13 16:00:00,26.0,10.2,37.0,0.0,,340.0,13.0,20.4,1018.0,,4.0
2023-07-13 17:00:00,26.0,10.2,37.0,0.0,,320.0,15.0,22.2,1018.0,,4.0
2023-07-13 18:00:00,24.6,10.5,41.0,0.0,0.0,330.0,13.0,24.0,1018.3,,4.0
2023-07-13 19:00:00,22.0,11.1,50.0,0.0,,350.0,4.0,16.7,1019.0,,4.0
2023-07-13 20:00:00,20.0,12.0,60.0,0.0,,10.0,6.0,13.0,1019.0,,4.0
2023-07-13 21:00:00,18.7,12.2,66.0,0.0,0.0,330.0,4.0,11.0,1019.7,,4.0
2023-07-13 22:00:00,17.0,12.9,77.0,0.0,,300.0,4.0,7.4,1020.0,,4.0
2023-07-13 23:00:00,16.0,11.0,72.0,0.0,,257.0,4.0,9.3,1019.0,,4.0
2023-07-14 00:00:00,15.5,11.5,77.0,0.0,0.0,220.0,4.0,8.0,1019.7,,4.0
2023-07-14 01:00:00,14.0,11.0,82.0,0.0,,273.0,3.7,9.3,1019.0,,4.0
2023-07-14 02:00:00,13.0,12.1,94.0,0.0,,120.0,4.0,9.3,1019.0,,4.0
2023-07-14 03:00:00,12.7,11.3,91.0,0.0,0.0,340.0,5.0,8.0,1018.8,,4.0
2023-07-14 04:00:00,13.0,12.1,94.0,0.0,,60.0,4.0,9.3,1018.0,,4.0
2023-07-14 05:00:00,14.0,12.0,88.0,0.0,,317.0,3.7,11.1,1018.0,,4.0
2023-07-14 06:00:00,16.6,12.6,77.0,0.0,0.0,0.0,0.0,8.0,1017.9,,4.0
2023-07-14 07:00:00,20.0,12.0,60.0,0.0,,12.0,4.0,11.1,1017.0,,3.0
2023-07-14 08:00:00,22.0,12.0,53.0,0.0,,136.0,4.0,13.0,1017.0,,3.0
2023-07-14 09:00:00,22.3,12.0,52.0,0.0,0.0,100.0,4.0,11.0,1016.6,,3.0
2023-07-14 10:00:00,25.0,11.9,44.0,0.0,,130.0,6.0,14.8,1016.0,,4.0
2023-07-14 11:00:00,26.0,13.2,45.0,0.0,,130.0,7.0,16.7,1015.0,,3.0
2023-07-14 12:00:00,27.0,10.2,35.0,0.0,0.0,130.0,9.0,21.0,1014.4,,4.0
2023-07-14 13:00:00,29.0,11.1,33.0,0.0,,190.0,9.0,20.4,1013.0,,4.0
2023-07-14 14:00:00,28.0,12.0,37.0,0.0,,180.0,11.0,22.2,1013.0,,4.0
2023-07-14 15:00:00,29.6,12.1,34.0,0.0,0.0,190.0,15.0,26.0,1011.6,,4.0
2023-07-14 16:00:00,30.0,12.0,33.0,0.0,,180.0,13.0,25.9,1011.0,,3.0
2023-07-14 17:00:00,29.0,12.0,35.0,0.0,,190.0,13.0,22.2,1011.0,,3.0
2023-07-14 18:00:00,28.3,12.6,38.0,0.0,0.0,180.0,8.0,18.0,1009.9,,3.0
2023-07-14 19:00:00,25.0,14.2,51.0,0.0,,180.0,11.0,14.8,1010.0,,4.0
2023-07-14 20:00:00,23.0,15.1,61.0,0.0,,160.0,4.0,13.0,1011.0,,4.0
2023-07-14 21:00:00,21.6,14.7,65.0,0.0,0.0,140.0,2.0,9.0,1010.9,,4.0
2023-07-14 22:00:00,20.0,15.0,73.0,0.0,,185.0,4.0,9.3,1011.0,,4.0
2023-07-14 23:00:00,19.0,15.1,78.0,0.0,,360.0,6.0,11.1,1011.0,,4.0
2023-07-15 00:00:00,18.7,15.2,80.0,0.0,0.0,220.0,4.0,8.0,1011.0,,4.0
2023-07-15 01:00:00,19.0,16.0,83.0,0.0,,180.0,9.0,16.7,1011.0,,4.0
2023-07-15 02:00:00,19.0,16.0,83.0,0.0,,180.0,7.0,16.7,1010.0,,4.0
2023-07-15 03:00:00,18.8,15.9,83.0,0.0,0.0,180.0,5.0,15.0,1010.0,,4.0
2023-07-15 04:00:00,19.0,16.0,83.0,0.0,,189.0,4.0,18.5,1010.0,,3.0
2023-07-15 05:00:00,22.0,16.1,69.0,0.0,,180.0,6.0,14.8,1009.0,,4.0
2023-07-15 06:00:00,22.7,15.8,65.0,0.0,0.0,180.0,9.0,18.0,1009.3,,4.0
2023-07-15 07:00:00,26.0,16.0,54.0,0.0,,200.0,7.0,16.7,1010.0,,3.0
2023-07-15 08:00:00,27.0,16.0,51.0,0.0,,200.0,11.0,16.7,1010.0,,3.0
2023-07-15 09:00:00,26.6,17.1,56.0,0.0,0.0,310.0,18.0,31.0,1010.5,,4.0
2023-07-15 10:00:00,29.0,15.2,43.0,0.0,,170.0,7.0,27.8,1010.0,,4.0
2023-07-15 11:00:00,30.0,17.1,46.0,0.0,,310.0,9.0,27.8,1010.0,,3.0
2023-07-15 12:00:00,30.6,17.0,44.0,0.0,0.0,270.0,11.0,24.0,1008.9,,3.0
2023-07-15 13:00:00,32.0,15.9,38.0,0.0,,180.0,7.0,29.6,1009.0,,4.0
2023-07-15 14:00:00,30.0,17.1,46.0,0.0,,170.0,15.0,29.6,1010.0,,4.0
2023-07-15 15:00:00,30.6,19.9,53.0,0.0,0.0,20.0,15.0,31.0,1008.6,,18.0
2023-07-15 16:00:00,29.0,19.0,55.0,0.0,,360.0,19.0,40.8,1009.0,,25.0
2023-07-15 17:00:00,29.0,19.0,55.0,0.0,,10.0,20.0,33.3,1009.0,,25.0
2023-07-15 18:00:00,26.3,18.4,62.0,0.0,0.0,350.0,26.0,37.0,1008.9,,25.0
2023-07-15 19:00:00,22.0,19.0,83.0,1.2,,310.0,9.0,25.9,1012.0,,25.0
2023-07-15 20:00:00,21.0,18.0,83.0,5.5,,260.0,11.0,24.1,1011.0,,25.0
2023-07-15 21:00:00,21.0,18.9,88.0,0.4,0.0,50.0,2.0,30.0,1012.0,,25.0
2023-07-15 22:00:00,21.0,20.0,94.0,4.3,,230.0,7.0,33.3,1014.0,,9.0
2023-07-15 23:00:00,19.0,18.0,94.0,2.2,,140.0,7.0,29.6,1015.0,,9.0
2023-07-16 00:00:00,19.2,17.2,88.0,0.6,0.0,120.0,5.0,28.0,1015.7,,8.0
2023-07-16 01:00:00,18.0,15.1,83.0,0.3,,200.0,13.0,29.6,1016.0,,8.0
2023-07-16 02:00:00,17.0,15.0,88.0,0.0,,220.0,11.0,27.8,1017.0,,7.0
2023-07-16 03:00:00,17.2,14.8,86.0,0.0,0.0,210.0,13.0,22.0,1017.1,,4.0
2023-07-16 04:00:00,17.0,15.0,88.0,0.0,,190.0,9.0,37.0,1018.0,,4.0
2023-07-16 05:00:00,18.0,15.1,83.0,0.0,,190.0,11.0,29.6,1018.0,,4.0
2023-07-16 06:00:00,18.6,16.0,85.0,0.0,0.0,170.0,8.0,18.0,1018.2,,4.0
2023-07-16 07:00:00,20.0,16.0,78.0,0.0,,180.0,9.0,25.9,1018.0,,4.0
2023-07-16 08:00:00,20.0,13.0,64.0,0.0,,230.0,15.0,25.9,1018.0,,4.0
2023-07-16 09:00:00,21.7,13.1,58.0,0.0,0.0,210.0,21.0,30.0,1018.4,,4.0
2023-07-16 10:00:00,22.0,12.0,53.0,0.0,,280.0,13.0,27.8,1019.0,,4.0
2023-07-16 11:00:00,24.0,12.0,47.0,0.0,,170.0,13.0,27.8,1018.0,,4.0
2023-07-16 12:00:00,24.5,11.8,45.0,0.0,0.0,170.0,17.0,39.0,1017.9,,4.0
2023-07-16 13:00:00,24.0,12.0,47.0,0.0,,150.0,13.0,29.6,1018.0,,4.0
2023-07-16 14:00:00,25.0,12.9,47.0,0.0,,190.0,15.0,27.8,1018.0,,4.0
2023-07-16 15:00:00,26.0,12.8,44.0,0.0,0.0,160.0,13.0,26.0,1016.8,,4.0
2023-07-16 16:00:00,25.0,11.9,44.0,0.0,,200.0,15.0,25.9,1017.0,,4.0
2023-07-16 17:00:00,25.0,12.9,47.0,0.0,,180.0,11.0,24.1,1017.0,,4.0
2023-07-16 18:00:00,24.4,12.7,48.0,0.0,0.0,200.0,9.0,17.0,1016.7,,4.0
2023-07-16 19:00:00,21.0,13.9,64.0,0.0,,190.0,4.0,16.7,1017.0,,4.0
2023-07-16 20:00:00,20.0,13.0,64.0,0.0,,210.0,4.0,14.8,1018.0,,4.0
2023-07-16 21:00:00,19.6,13.3,67.0,0.0,0.0,210.0,5.0,8.0,1018.0,,4.0
2023-07-16 22:00:00,18.0,13.1,73.0,0.0,,210.0,13.0,13.0,1018.0,,4.0
2023-07-16 23:00:00,17.0,12.9,77.0,0.0,,200.0,9.0,14.8,1019.0,,4.0
